"Company name","ASX code","GICS industry group","price","high","low","change","volume"
"RESAPP HEALTH LIMITED","RAP","Health Care Equipment & Services","0.0950","0.1050","0.0950","0.0031","24184005"
"RESMED INC","RMD","Health Care Equipment & Services","9.7000","9.7100","9.6800","0.0000","234385"
"RESOLUTE MINING LIMITED","RSG","Materials","1.2570","1.2650","1.2550","0.0020","1347464"
"RESONANCE HEALTH LIMITED","RHT","Health Care Equipment & Services","0.0220","0.0220","0.0220","0.0000","50000"
"RESOURCE BASE LIMITED","RBX","Materials","0.0650","0.0650","0.0650","0.0021","2736"
"RESOURCE DEVELOPMENT GROUP LIMITED","RDG","Materials","0.0170","0.0170","0.0170","0.0000","13092"
"RESOURCE GENERATION LIMITED","RES","Energy","0.0420","0.0490","0.0420","-0.0053","193409"
"RESOURCE MINING CORPORATION LIMITED","RMI","Materials","0.0050","0.0050","0.0050","0.0000","96000"
"RESOURCES & ENERGY GROUP LIMITED","REZ","Materials","0.1150","0.1150","0.1150","0.0052","7072"
"RESPIRI LIMITED","RSH","Health Care Equipment & Services","0.0250","0.0250","0.0250","0.0000","14933"
"RETAIL FOOD GROUP LIMITED","RFG","Consumer Services","5.0000","5.0400","4.9900","-0.0200","68526"
"RETECH TECHNOLOGY CO., LIMITED","RTE","Consumer Services",,"","","",""
"REVA MEDICAL, INC","RVA","Health Care Equipment & Services","0.8000","0.8000","0.8000","0.0000","1572"
"REVERSE CORP LIMITED","REF","Telecommunication Services","0.0900","0.0900","0.0900","0.0000","360000"
"REWARD MINERALS LTD","RWD","Materials","0.1900","0.1900","0.1900","0.0106","7000"
"REWARDLE HOLDINGS LIMITED","RXH","Software & Services","0.0170","0.0170","0.0140","0.0036","260000"
"REX MINERALS LIMITED","RXM","Materials","0.0790","0.0790","0.0750","0.0000","7000"
"REY RESOURCES LIMITED","REY","Energy","0.3000","0.3000","0.3000","0.0051","40"
"RHINOMED LIMITED","RNO","Pharmaceuticals, Biotechnology & Life Sciences","0.1800","0.1800","0.1800","-0.0049","168202"
"RHIPE LIMITED","RHP","Software & Services","0.6750","0.6800","0.6700","0.0000","7903"
"RHS LIMITED","RHS","Pharmaceuticals, Biotechnology & Life Sciences","0.1350","0.1350","0.1300","-0.0048","59346"
"RIDLEY CORPORATION LIMITED","RIC","Food, Beverage & Tobacco","1.3100","1.3150","1.2670","0.0000","143111"
"RIEDEL RESOURCES LIMITED","RIE","Materials","0.0320","0.0320","0.0310","0.0000","105000"
"RIFT VALLEY RESOURCES LIMITED.","RVY","Materials","0.0250","0.0260","0.0250","0.0000","246236"
"RIGHTCROWD LIMITED","RCW","Class Pend",,"","","",""
"RIMFIRE PACIFIC MINING NL","RIM","Materials","0.0240","0.0240","0.0240","0.0000","40000"
"RIO TINTO LIMITED","RIO","Materials","67.8600","67.9200","67.5500","-0.0814","230051"
"RISION LIMITED","RNL","Software & Services","0.0070","0.0070","0.0070","0.0000","2000000"
"RIVA RESOURCES LIMITED","RIR","Materials","0.0060","0.0060","0.0060","0.0000","1688667"
"RIVERSGOLD LIMITED","RGL","Class Pend",,"","","",""
"RMA ENERGY LIMITED","RMT","Materials","0.0030","0.0030","0.0030","0.0000","200000"
"RMG LIMITED","RMG","Materials","0.0120","0.0120","0.0120","-0.0009","3636"
"RNY PROPERTY TRUST","RNY","Real Estate","0.0150","0.0150","0.0150","0.0000","4205"
"ROBO 3D LIMITED","RBO","Capital Goods","0.0670","0.0670","0.0670","0.0000","1000"
"ROTO-GRO INTERNATIONAL LIMITED","RGI","Capital Goods","0.2900","0.3000","0.2900","-0.0097","38000"
"ROX RESOURCES LIMITED","RXL","Materials","0.0140","0.0140","0.0140","0.0000","50000"
"ROYAL WOLF HOLDINGS LIMITED","RWH","Commercial & Professional Services","1.7950","1.7950","1.7950","0.0000","7513"
"ROYALCO RESOURCES LIMITED","RCO","Materials","0.2200","0.2200","0.2150","","5243"
"RPMGLOBAL HOLDINGS LIMITED","RUL","Software & Services","0.7050","0.7200","0.7000","-0.0147","127362"
"RTG MINING INC.","RTG","Materials",,"","","",""
"RUBICOR GROUP LIMITED","RUB","Commercial & Professional Services","0.0500","0.0500","0.0500","0.0021","100000"
"RUMBLE RESOURCES LIMITED","RTR","Materials","0.0540","0.0540","0.0540","0.0010","181591"
"RURAL FUNDS GROUP","RFF","Real Estate","2.1300","2.1600","2.1000","-0.0296","150837"
"RURALCO HOLDINGS LIMITED","RHL","Retailing","2.8800","2.9200","2.8700","0.0101","9460"
"RXP SERVICES LIMITED","RXP","Software & Services","0.8600","0.8650","0.8450","-0.0050","69476"
"RYDER CAPITAL LIMITED","RYD","Not Applic","1.2000","1.2000","1.2000","0.0203","12000"
"S2 RESOURCES LTD","S2R","Materials","0.1650","0.1650","0.1650","0.0000","21652"
"SABRE RESOURCES LIMITED","SBR","Materials","0.0090","0.0090","0.0090","-0.0023","100000"
"SACGASCO LIMITED","SGC","Energy","0.0960","0.0970","0.0950","-0.0020","206662"
"SAFEROADS HOLDINGS LIMITED","SRH","Capital Goods","0.1300","0.1300","0.1300","0.0000","12321"
"SAGALIO ENERGY LIMITED","SAN","Materials",,"","","",""
"SALMAT LIMITED","SLM","Commercial & Professional Services","0.4000","0.4000","0.3950","-0.0049","7000"
"SALT LAKE POTASH LIMITED","SO4","Materials","0.4400","0.4400","0.4400","0.0000","2507"
"SAMSON OIL & GAS LIMITED","SSN","Energy","0.0030","0.0030","0.0030","0.0000","1696337"
"SANDFIRE RESOURCES NL","SFR","Materials","6.1200","6.1300","6.1000","-0.0098","176370"
"SANDON CAPITAL INVESTMENTS LIMITED","SNC","Not Applic",,"","","",""
"SANTANA MINERALS LIMITED","SMI","Materials","0.0290","0.0290","0.0290","-0.0010","65100"
"SANTOS LIMITED","STO","Energy","3.7900","3.7900","3.7400","0.0000","3293748"
"SARACEN MINERAL HOLDINGS LIMITED","SAR","Materials","1.4100","1.4350","1.4100","-0.0069","642026"
"SAUNDERS INTERNATIONAL LIMITED","SND","Capital Goods","0.5750","0.5750","0.5700","-0.0240","25000"
"SAYONA MINING LIMITED","SYA","Materials","0.0140","0.0140","0.0140","0.0011","30121"
"SCENTRE GROUP","SCG","Real Estate","3.8700","3.8900","3.8700","-0.0050","727491"
"SCENTRE GROUP TRUST 1","SCW","Real Estate",,"","","",""
"SCENTRE GROUP TRUST 1 AND SCENTRE GROUP TRUST 2","SCA","Not Applic",,"","","",""
"SCHAFFER CORPORATION LIMITED","SFC","Automobiles & Components","7.5500","7.5500","7.5500","-0.0793","7400"
"SCIDEV LTD","SDV","Materials","0.0180","0.0180","0.0180","0.0000","130000"
"SCIGEN LIMITED","SIE","Pharmaceuticals, Biotechnology & Life Sciences","0.0650","0.0650","0.0650","","19000"
"SCOTTISH PACIFIC GROUP LIMITED","SCO","Diversified Financials","2.7200","2.7500","2.7200","-0.0588","12949"
"SCOUT SECURITY LIMITED","SCT","Class Pend",,"","","",""
"SDI LIMITED","SDI","Health Care Equipment & Services","0.6250","0.6250","0.6250","-0.0049","5217"
"SEAFARMS GROUP LIMITED","SFG","Food, Beverage & Tobacco","0.0780","0.0780","0.0780","0.0010","26066"
"SEALINK TRAVEL GROUP LIMITED","SLK","Consumer Services","4.0850","4.1000","4.0850","0.0049","1453"
"SEARCH PARTY GROUP LTD","SP1","Software & Services","0.0050","0.0050","0.0050","0.0013","100000"
"SECOS GROUP LTD","SES","Materials","0.0820","0.0820","0.0820","0.0000","6563"
"SECURE2GO GROUP LIMITED","S2G","Class Pend",,"","","",""
"SECURITISED AUSTRALIAN MORTGAGE TRUST 2011-1","SAC","Not Applic",,"","","",""
"SEEK LIMITED","SEK","Commercial & Professional Services","16.6800","16.7100","16.6600","0.0300","61371"
"SEGUE RESOURCES LIMITED","SEG","Materials","0.0360","0.0360","0.0360","-0.0010","23722"
"SELECT HARVESTS LIMITED","SHV","Food, Beverage & Tobacco","4.1000","4.1100","4.0900","0.0000","138853"
"SENETAS CORPORATION LIMITED","SEN","Technology Hardware & Equipment","0.0880","0.0890","0.0880","-0.0010","39846"
"SENEX ENERGY LIMITED","SXY","Energy","0.2620","0.2650","0.2550","0.0000","572819"
"SENSERA LIMITED","SE1","Semiconductors & Semiconductor Equipment","0.3200","0.3200","0.3050","0.0000","187878"
"SEQUOIA FINANCIAL GROUP LTD","SEQ","Diversified Financials","0.3300","0.3300","0.3300","0.0000","7264"
"SERIES 2007-2 REDS TRUST","REQ","Not Applic",,"","","",""
"SERIES 2009-1 WST TRUST","WSC","Not Applic",,"","","",""
"SERIES 2010-1 REDS TRUST","REK","Not Applic",,"","","",""
"SERIES 2010-2 REDS TRUST","RDA","Not Applic",,"","","",""
"SERIES 2011-1 WST TRUST","WSH","Not Applic",,"","","",""
"SERIES 2011-2 WST TRUST","WSJ","Not Applic",,"","","",""
"SERIES 2011-3 WST TRUST","WSN","Not Applic",,"","","",""
"SERIES 2012-1 WST TRUST","WSO","Not Applic",,"","","",""
"SERIES 2012-1E REDS TRUST","RFB","Not Applic",,"","","",""
"SERIES 2013-1 HARVEY TRUST","HTB","Not Applic",,"","","",""
"SERIES 2013-1 WST TRUST","WSQ","Not Applic",,"","","",""
"SERIES 2013-2 WST TRUST","WSD","Not Applic",,"","","",""
"SERIES 2014-1 WST TRUST","WSZ","Not Applic",,"","","",""
"SERIES 2014-2 WST TRUST","WEK","Not Applic",,"","","",""
"SERIES 2015-1 WST TRUST","WEJ","Not Applic",,"","","",""
"SERIES 2017-1 REDS TRUST","RFC","Not Applic",,"","","",""
"SERVCORP LIMITED","SRV","Real Estate","5.5800","5.6700","5.5700","0.0201","11515"
"SERVICE STREAM LIMITED","SSM","Capital Goods","1.4770","1.4800","1.4650","0.0000","20038"
"SERVTECH GLOBAL HOLDINGS LTD","SVT","Software & Services","0.1050","0.1050","0.1050","-0.0048","50000"
"SEVEN GROUP HOLDINGS LIMITED","SVW","Capital Goods","12.9900","13.0100","12.8200","0.1104","94839"
"SEVEN WEST MEDIA LIMITED","SWM","Media","0.6900","0.6900","0.6850","0.0000","74796"
"SEYMOUR WHYTE LIMITED","SWL","Capital Goods","1.3700","1.3700","1.3600","0.0101","15682"
"SG FLEET GROUP LIMITED","SGF","Commercial & Professional Services","4.1100","4.1200","4.1000","0.0000","21711"
"SHAREROOT LTD","SRO","Software & Services","0.0070","0.0080","0.0070","0.0000","1032611"
"SHARK MITIGATION SYSTEMS LIMITED","SM8","Technology Hardware & Equipment","0.0470","0.0470","0.0470","0.0000","10000"
"SHAVER SHOP GROUP LIMITED","SSG","Retailing","0.6400","0.6450","0.6400","0.0051","77676"
"SHAW RIVER MANGANESE LIMITED","SRR","Materials",,"","","",""
"SHEFFIELD RESOURCES LIMITED","SFX","Materials","0.4300","0.4300","0.4300","-0.0098","10000"
"SHENHUA INTERNATIONAL LIMITED","SHU","Consumer Durables & Apparel","0.1400","0.1400","0.1400","0.0000","10000"
"SHINE CORPORATE LTD","SHJ","Consumer Services","0.7100","0.7100","0.7100","0.0153","9500"
"SHINHAN BANK.","SHZ","Not Applic",,"","","",""
"SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP","SCP","Real Estate","2.2250","2.2300","2.2200","0.0051","173254"
"SHREE MINERALS LIMITED","SHH","Materials","0.0090","0.0090","0.0090","0.0011","25000"
"SHRIRO HOLDINGS LIMITED","SHM","Consumer Durables & Apparel","1.3000","1.3000","1.3000","0.0101","2229"
"SIBURAN RESOURCES LIMITED","SBU","Materials","0.0030","0.0030","0.0030","0.0000","25000"
"SIENNA CANCER DIAGNOSTICS LIMITED","SDX","Pharmaceuticals, Biotechnology & Life Sciences","0.1450","0.1450","0.1450","0.0000","73450"
"SIETEL LIMITED","SSL","Real Estate","5.3000","5.3000","5.3000","","250"
"SIGMA HEALTHCARE LIMITED","SIG","Health Care Equipment & Services","0.8400","0.8450","0.8400","-0.0050","139836"
"SIHAYO GOLD LIMITED","SIH","Materials","0.0150","0.0150","0.0150","0.0011","25000"
"SILEX SYSTEMS LIMITED","SLX","Semiconductors & Semiconductor Equipment","0.3550","0.3600","0.3550","0.0030","12654"
"SILVER CHEF LIMITED","SIV","Capital Goods","7.2100","7.2200","7.1500","0.0101","40276"
"SILVER CITY MINERALS LIMITED","SCI","Materials","0.0260","0.0260","0.0260","0.0000","50663"
"SILVER HERITAGE GROUP LIMITED","SVH","Consumer Services","0.1050","0.1050","0.1050","0.0053","30260"
"SILVER LAKE RESOURCES LIMITED","SLR","Materials","0.4470","0.4500","0.4450","0.0000","105993"
"SILVER MINES LIMITED","SVL","Materials","0.1050","0.1050","0.1050","0.0053","300000"
"SIMAVITA LIMITED","SVA","Health Care Equipment & Services","0.0240","0.0240","0.0240","-0.0010","18628"
"SIMONDS GROUP LIMITED","SIO","Consumer Durables & Apparel","0.3900","0.3900","0.3900","0.0000","15000"
"SIMS METAL MANAGEMENT LIMITED","SGM","Materials","14.8200","14.8500","14.7450","-0.0800","148404"
"SINO GAS & ENERGY HOLDINGS LIMITED","SEH","Energy","0.0800","0.0810","0.0790","0.0000","975917"
"SINOVUS MINING LIMITED","SNV","Materials",,"","","",""
"SIPA RESOURCES LIMITED","SRI","Materials","0.0130","0.0130","0.0130","0.0000","30550"
"SIRTEX MEDICAL LIMITED","SRX","Pharmaceuticals, Biotechnology & Life Sciences","15.1700","15.1850","15.0650","0.0455","23165"
"SITE GROUP INTERNATIONAL LIMITED","SIT","Consumer Services","0.0400","0.0400","0.0400","0.0032","15000"
"SIV ASSET MANAGEMENT LIMITED","SAM","Diversified Financials","0.0700","0.0700","0.0700","0.0000","215667"
"SKIN ELEMENTS LIMITED","SKN","Household & Personal Products","0.1600","0.1600","0.1600","-0.0094","6750"
"SKY AND SPACE GLOBAL LTD","SAS","Telecommunication Services","0.1850","0.1850","0.1800","0.0051","103329"
"SKY NETWORK TELEVISION LIMITED.","SKT","Media","2.3500","2.3500","2.3400","0.0101","74329"
"SKYCITY ENTERTAINMENT GROUP LIMITED","SKC","Consumer Services","3.3900","3.4100","3.3800","0.0051","88015"
"SKYDIVE THE BEACH GROUP LIMITED","SKB","Consumer Services","0.6000","0.6000","0.6000","-0.0098","2000"
"SKYFII LTD","SKF","Software & Services","0.0760","0.0760","0.0760","0.0010","18520"
"SKYLAND PETROLEUM  GROUP LIMITED","SKP","Energy",,"","","",""
"SLATER & GORDON LIMITED","SGH","Consumer Services","0.0700","0.0710","0.0700","0.0000","35607"
"SMART ABS SERIES 2014-2E TRUST","SAB","Not Applic",,"","","",""
"SMART ABS SERIES 2014-4 TRUST","SSE","Not Applic",,"","","",""
"SMART ABS SERIES 2015-2 TRUST","SMT","Not Applic",,"","","",""
"SMART ABS SERIES 2015-4E TRUST","SXB","Not Applic",,"","","",""
"SMART ABS SERIES 2016-1 TRUST","SS6","Not Applic",,"","","",""
"SMART ABS SERIES 2016-3 TRUST","SAZ","Not Applic",,"","","",""
"SMART ABS SERIES 2017-1 TRUST","SSF","Not Applic",,"","","",""
"SMART PARKING LIMITED","SPZ","Technology Hardware & Equipment","0.2500","0.2500","0.2500","-0.0049","73167"
"SMARTGROUP CORPORATION LTD","SIQ","Commercial & Professional Services","8.8300","8.9300","8.8200","-0.0397","9718"
"SMARTPAY HOLDINGS LIMITED","SMP","Telecommunication Services",,"","","",""
"SMARTTRANS HOLDINGS LTD","SMA","Software & Services","0.0060","0.0060","0.0060","-0.0009","27000"
"SML CORPORATION LIMITED","SOP","Materials","0.0380","0.0380","0.0380","0.0000","48500"
"SMS MANAGEMENT & TECHNOLOGY LIMITED.","SMX","Software & Services","1.7900","1.7900","1.7900","-0.0020","6870"
"SOMNOMED LIMITED","SOM","Health Care Equipment & Services","3.5000","3.5200","3.5000","-0.0298","12597"
"SONIC HEALTHCARE LIMITED","SHL","Health Care Equipment & Services","21.7800","21.8500","21.7750","-0.0305","195444"
"SOON MINING LIMITED","SMG","Materials","0.1600","0.1600","0.1600","0.0000","5000"
"SOUTH AMERICAN IRON & STEEL CORPORATION LIMITED","SAY","Materials",,"","","",""
"SOUTH EAST ASIA RESOURCES LIMITED","SXI","Materials",,"","","",""
"SOUTH PACIFIC RESOURCES LIMITED","SPB","Energy",,"","","",""
"SOUTH32 LIMITED","S32","Materials","2.9750","2.9900","2.9750","0.0202","2295029"
"SOUTHERN CROSS ELECTRICAL ENGINEERING LTD","SXE","Capital Goods","0.7300","0.7300","0.7200","0.0101","20071"
"SOUTHERN CROSS EXPLORATION N.L.","SXX","Materials","0.0080","0.0090","0.0070","0.0000","400200"
"SOUTHERN CROSS MEDIA GROUP LIMITED","SXL","Media","1.2850","1.2850","1.2770","0.0050","271504"
"SOUTHERN GOLD LIMITED","SAU","Materials","0.3100","0.3100","0.3100","-0.0049","20000"
"SOUTHERN HEMISPHERE MINING LIMITED","SUH","Materials",,"","","",""
"SOVEREIGN METALS LIMITED","SVM","Materials","0.1100","0.1100","0.1100","0.0000","30000"
"SPARK INFRASTRUCTURE GROUP","SKI","Utilities","2.7000","2.7100","2.6900","0.0100","1892519"
"SPARK NEW ZEALAND LIMITED","SPK","Telecommunication Services","3.4950","3.5100","3.4950","0.0101","83482"
"SPDR S&P/ASX 200 FUND","STW","Not Applic","53.9300","53.9800","53.8900","0.1294","3324"
"SPDR S&P/ASX 200 LISTED PROPERTY FUND","SLF","Not Applic","12.4000","12.4000","12.4000","0.0198","2471"
"SPDR S&P/ASX 50 FUND","SFY","Not Applic","53.6400","53.6400","53.6400","-0.0912","174"
"SPECIALTY FASHION GROUP LIMITED","SFH","Retailing","0.3150","0.3150","0.3000","0.0000","29599"
"SPECTRUM RARE EARTHS LIMITED","SPX","Materials","0.0060","0.0060","0.0060","0.0000","225000"
"SPECTUR LIMITED","SP3","Technology Hardware & Equipment","0.3200","0.3200","0.3200","-0.0049","820"
"SPEEDCAST INTERNATIONAL LIMITED","SDA","Telecommunication Services","3.5850","3.5900","3.5400","-0.0100","176381"
"SPICERS LIMITED","SRS","Capital Goods","0.0330","0.0330","0.0320","0.0010","11065"
"SPIRIT TELECOM LIMITED","ST1","Telecommunication Services","0.1200","0.1200","0.1200","0.0000","105000"
"SPITFIRE MATERIALS LTD","SPI","Materials","0.0990","0.0990","0.0990","0.0000","10000"
"SPOOKFISH LIMITED","SFI","Software & Services",,"","","",""
"SPORTSHERO LIMITED","SHO","Software & Services","0.0590","0.0590","0.0580","0.0000","80000"
"SPOTLESS GROUP HOLDINGS LIMITED","SPO","Commercial & Professional Services","1.0850","1.0850","1.0800","-0.0050","3903"
"SPRING FG LIMITED","SFL","Diversified Financials","0.2100","0.2100","0.2000","-0.0096","97000"
"SPRINTEX LIMITED","SIX","Automobiles & Components","0.1450","0.1450","0.1200","-0.0048","13636"
"SRG LIMITED.","SRG","Capital Goods","1.4300","1.4300","1.4000","-0.0099","20586"
"ST BARBARA LIMITED","SBM","Materials","2.9100","2.9300","2.9050","-0.0148","274386"
"ST GEORGE MINING LIMITED","SGQ","Materials","0.0870","0.0870","0.0850","0.0000","35000"
"STANMORE COAL LIMITED","SMR","Energy","0.3650","0.3650","0.3650","0.0157","198984"
"STARGROUP LIMITED","STL","Technology Hardware & Equipment","0.0260","0.0260","0.0250","-0.0010","2685666"
"STARPHARMA HOLDINGS LIMITED","SPL","Pharmaceuticals, Biotechnology & Life Sciences","0.9850","0.9900","0.9800","-0.0050","32217"
"STAVELY MINERALS LIMITED","SVY","Materials","0.1550","0.1550","0.1550","0.0000","944"
"STEADFAST GROUP LIMITED","SDF","Insurance","2.6650","2.6700","2.6600","0.0152","69640"
"STEAMSHIPS TRADING COMPANY LIMITED","SST","Capital Goods","22.5000","22.5000","22.5000","0.0000","2471"
"STELLAR RESOURCES LIMITED","SRZ","Materials","0.0170","0.0170","0.0170","-0.0018","4295"
"STEMCELL UNITED LIMITED","SCU","Pharmaceuticals, Biotechnology & Life Sciences","0.0600","0.0600","0.0600","0.0000","663311"
"STERLING PLANTATIONS LIMITED","SBI","Food, Beverage & Tobacco","0.0080","0.0080","0.0080","0.0000","20000"
"STIRFIRE LIMITED","SFS","Class Pend",,"","","",""
"STOCKLAND","SGP","Real Estate","4.4350","4.4500","4.4300","0.0000","499292"
"STOKES LIMITED","SKS","Capital Goods","0.2800","0.2800","0.2800","0.0104","30000"
"STONE RESOURCES AUSTRALIA LIMITED","SHK","Materials",,"","","",""
"STONEWALL RESOURCES LIMITED","SWJ","Materials",,"","","",""
"STORY-I LIMITED","SRY","Retailing","0.0290","0.0290","0.0280","-0.0010","492000"
"STRANDLINE RESOURCES LIMITED","STA","Materials","0.0050","0.0050","0.0050","0.0000","11608"
"STRATA-X ENERGY LIMITED","SXA","Energy","0.0280","0.0280","0.0280","0.0010","18037"
"STRATEGIC ELEMENTS LIMITED","SOR","Diversified Financials","0.0690","0.0690","0.0690","-0.0010","116385"
"STRATEGIC ENERGY RESOURCES LIMITED","SER","Materials","0.0070","0.0070","0.0070","0.0000","711180"
"STRATEGIC MINERALS CORPORATION NL","SMC","Materials","0.3050","0.3250","0.3050","-0.0143","5000"
"STREAM GROUP LIMITED","SGO","Software & Services",,"","","",""
"STRIKE ENERGY LIMITED","STX","Energy","0.0870","0.0870","0.0870","-0.0020","14838"
"STRIKE RESOURCES LIMITED","SRK","Materials","0.0400","0.0400","0.0400","0.0000","5000"
"STRUCTURAL MONITORING SYSTEMS PLC","SMN","Technology Hardware & Equipment","1.5250","1.5400","1.5250","-0.0148","9916"
"SUBZERO GROUP LIMITED","SZG","Capital Goods",,"","","",""
"SUCCESS GLOBAL MEDIA LIMITED","SGU","Consumer Services","0.0380","0.0380","0.0380","0.0000","14000"
"SUDA LTD","SUD","Pharmaceuticals, Biotechnology & Life Sciences","0.0230","0.0230","0.0230","0.0000","46819"
"SUGAR DRAGON LIMITED","SDC","Class Pend",,"","","",""
"SUMATRA COPPER & GOLD PLC","SUM","Materials","0.0130","0.0130","0.0130","0.0011","1"
"SUMMERSET GROUP HOLDINGS LIMITED","SNZ","Health Care Equipment & Services","4.6800","4.6800","4.6800","0.0608","25000"
"SUMMIT RESOURCES LIMITED","SMM","Energy","0.1700","0.1700","0.1700","0.0000","8000"
"SUN RESOURCES NL","SUR","Energy","0.0050","0.0050","0.0050","0.0013","206565"
"SUNBRIDGE GROUP LIMITED","SBB","Retailing","0.0110","0.0110","0.0110","0.0000","1818180"
"SUNCORP GROUP LIMITED","SUN","Insurance","12.9150","12.9200","12.8700","0.0155","571581"
"SUNCORP-METWAY LIMITED .","SBK","Insurance",,"","","",""
"SUNDANCE ENERGY AUSTRALIA LIMITED","SEA","Energy","0.0480","0.0490","0.0470","-0.0010","782874"
"SUNDANCE RESOURCES LIMITED","SDL","Materials","0.0060","0.0070","0.0060","0.0000","410000"
"SUNLAND GROUP LIMITED","SDG","Real Estate","1.8300","1.8550","1.7500","-0.0099","3621"
"SUNVEST CORPORATION LIMITED","SVS","Not Applic","0.2700","0.2700","0.2700","-0.0049","5000"
"SUPER RETAIL GROUP LIMITED","SUL","Retailing","7.6000","7.6700","7.5900","0.0000","208879"
"SUPERIOR RESOURCES LIMITED","SPQ","Materials","0.0060","0.0060","0.0060","0.0012","107523"
"SUPERLOOP LIMITED","SLC","Telecommunication Services","2.3350","2.3400","2.3150","-0.0297","58435"
"SUPPLY NETWORK LIMITED","SNL","Retailing","3.0000","3.0000","3.0000","0.0507","2511"
"SUREFIRE RESOURCES NL","SRN","Materials","0.0010","0.0010","0.0010","0.0000","1000000"
"SURFSTITCH GROUP LIMITED","SRF","Retailing",,"","","",""
"SWALA ENERGY LIMITED","SWE","Energy",,"","","",""
"SWICK MINING SERVICES LTD","SWK","Materials","0.2850","0.2850","0.2850","-0.0143","19100"
"SWIFT NETWORKS GROUP LIMITED","SW1","Technology Hardware & Equipment","0.3650","0.3650","0.3600","0.0051","39471"
"SYDNEY AIRPORT","SYD","Transportation","7.4050","7.4200","7.3900","0.0148","276824"
"SYNDICATED METALS LIMITED","SMD","Materials","0.0160","0.0160","0.0160","0.0000","31250"
"SYNGAS LIMITED","SYS","Energy","0.0010","0.0010","0.0010","0.0000","1000000"
"SYNLAIT MILK LIMITED","SM1","Food, Beverage & Tobacco",,"","","",""
"SYNTONIC LIMITED","SYT","Software & Services","0.0240","0.0240","0.0240","-0.0010","112850"
"SYRAH RESOURCES LIMITED","SYR","Materials","2.9600","2.9700","2.9500","-0.0101","153793"
"TABCORP HOLDINGS LIMITED","TAH","Consumer Services","4.0800","4.0950","4.0750","-0.0049","836316"
"TAG PACIFIC LIMITED","TAG","Diversified Financials","0.0500","0.0500","0.0500","0.0000","30000"
"TALGA RESOURCES LTD","TLG","Materials","0.6700","0.6700","0.6200","-0.0050","41124"
"TALISMAN MINING LIMITED","TLM","Materials","0.2700","0.2700","0.2700","0.0000","15992"
"TALON PETROLEUM LIMITED","TPD","Energy","0.0060","0.0060","0.0060","0.0000","500000"
"TAMASKA OIL AND GAS LTD","TMK","Energy","0.0030","0.0030","0.0030","0.0000","999833"
"TAMAWOOD LIMITED","TWD","Consumer Durables & Apparel","4.0000","4.0000","3.9800","0.0100","11001"
"TANAMI GOLD NL","TAM","Materials","0.0490","0.0490","0.0490","-0.0010","216567"
"TANGA RESOURCES LIMITED","TRL","Materials","0.0180","0.0180","0.0180","0.0000","76551"
"TAP OIL LIMITED","TAP","Energy","0.0530","0.0530","0.0530","-0.0010","14454"
"TARGET ENERGY LIMITED","TEX","Energy","0.0010","0.0010","0.0010","0.0000","3209563"
"TARUGA GOLD LIMITED","TAR","Materials","0.0540","0.0540","0.0540","0.0021","50000"
"TASFOODS LIMITED","TFL","Food, Beverage & Tobacco","0.1800","0.1800","0.1750","0.0000","11000"
"TASMAN RESOURCES LTD","TAS","Materials","0.1450","0.1450","0.1450","0.0052","586"
"TASSAL GROUP LIMITED","TGR","Food, Beverage & Tobacco","3.8900","3.8950","3.8800","0.0101","33630"
"TATTS GROUP LIMITED","TTS","Consumer Services","3.9950","4.0200","3.9900","0.0100","284989"
"TAWANA RESOURCES NL","TAW","Materials","0.2200","0.2200","0.2200","0.0000","6191"
"TBG DIAGNOSTICS LIMITED","TDL","Pharmaceuticals, Biotechnology & Life Sciences","0.1350","0.1350","0.1350","0.0000","1554"
"TECH MPIRE LIMITED","TMP","Media","0.2900","0.2900","0.2900","-0.0049","15000"
"TECHNICHE LIMITED.","TCN","Diversified Financials","0.0480","0.0480","0.0480","0.0000","12116"
"TECHNOLOGY METALS AUSTRALIA LIMITED","TMT","Materials","0.2150","0.2150","0.2150","-0.0095","85500"
"TECHNOLOGY ONE LIMITED","TNE","Software & Services","5.0550","5.0600","5.0400","-0.0051","165526"
"TEGEL GROUP HOLDINGS LIMITED","TGH","Food, Beverage & Tobacco",,"","","",""
"TELSTRA CORPORATION LIMITED.","TLS","Telecommunication Services","3.6750","3.6800","3.6600","0.0051","2481745"
"TEMPLE & WEBSTER GROUP LTD","TPW","Retailing","0.3250","0.3250","0.3250","0.0051","24000"
"TEMPLETON GLOBAL GROWTH FUND LIMITED","TGG","Diversified Financials","1.3500","1.3500","1.3400","0.0000","108616"
"TEMPO AUSTRALIA LTD","TPP","Commercial & Professional Services","0.1750","0.1800","0.1750","0.0000","330000"
"TEN NETWORK HOLDINGS LIMITED","TEN","Media",,"","","",""
"TERANGA GOLD CORPORATION","TGZ","Materials","3.5800","3.6000","3.5600","0.0200","8898"
"TERRACOM LIMITED","TER","Energy","0.0250","0.0250","0.0250","0.0010","160062"
"TERRAIN MINERALS LIMITED","TMX","Materials","0.0100","0.0100","0.0100","0.0000","48005"
"TERRAMIN AUSTRALIA LIMITED.","TZN","Materials","0.1600","0.1700","0.1600","-0.0094","351463"
"TESSERENT LIMITED","TNT","Software & Services","0.0650","0.0650","0.0650","-0.0010","194925"
"TEST SECURITY","TES","Class Pend",,"","","",""
